source,record_id,entity_id
S1,S1-000000591,TRANSACTIONS-00000591
S1,S1-000000592,TRANSACTIONS-00000592
S1,S1-000000593,TRANSACTIONS-00000593
S1,S1-000000594,TRANSACTIONS-00000594
S1,S1-000000595,TRANSACTIONS-00000595
S1,S1-000000596,TRANSACTIONS-00000596
S1,S1-000000597,TRANSACTIONS-00000597
S1,S1-000000598,TRANSACTIONS-00000598
S1,S1-000000599,TRANSACTIONS-00000599
S1,S1-000000600,TRANSACTIONS-00000600
S1,S1-000000601,TRANSACTIONS-00000601
S1,S1-000000602,TRANSACTIONS-00000602
S1,S1-000000603,TRANSACTIONS-00000603
S1,S1-000000604,TRANSACTIONS-00000604
S1,S1-000000605,TRANSACTIONS-00000605
S1,S1-000000606,TRANSACTIONS-00000606
S1,S1-000000607,TRANSACTIONS-00000607
S1,S1-000000608,
S1,S1-000000609,TRANSACTIONS-00000609
S1,S1-000000610,TRANSACTIONS-00000610
S1,S1-000000611,TRANSACTIONS-00000611
S1,S1-000000612,TRANSACTIONS-00000612
S1,S1-000000613,TRANSACTIONS-00000613
S1,S1-000000614,TRANSACTIONS-00000614
S1,S1-000000615,TRANSACTIONS-00000615
S1,S1-000000616,TRANSACTIONS-00000616
S1,S1-000000617,TRANSACTIONS-00000617
S1,S1-000000618,TRANSACTIONS-00000618
S1,S1-000000619,TRANSACTIONS-00000619
S1,S1-000000620,TRANSACTIONS-00000620
S1,S1-000000621,TRANSACTIONS-00000621
S1,S1-000000622,TRANSACTIONS-00000622
S1,S1-000000623,TRANSACTIONS-00000623
S1,S1-000000624,TRANSACTIONS-00000624
S1,S1-000000625,TRANSACTIONS-00000625
S1,S1-000000626,TRANSACTIONS-00000626
S1,S1-000000627,TRANSACTIONS-00000627
S1,S1-000000628,TRANSACTIONS-00000628
S1,S1-000000629,TRANSACTIONS-00000629
S1,S1-000000630,TRANSACTIONS-00000630
S1,S1-000000631,TRANSACTIONS-00000631
S1,S1-000000632,TRANSACTIONS-00000632
S1,S1-000000633,TRANSACTIONS-00000633
S1,S1-000000634,TRANSACTIONS-00000634
S1,S1-000000635,TRANSACTIONS-00000635
S1,S1-000000636,TRANSACTIONS-00000636
S1,S1-000000637,TRANSACTIONS-00000637
S1,S1-000000638,TRANSACTIONS-00000638
S1,S1-000000639,TRANSACTIONS-00000639
S1,S1-000000640,TRANSACTIONS-00000640
S1,S1-000000641,TRANSACTIONS-00000641
S1,S1-000000642,TRANSACTIONS-00000642
S1,S1-000000643,TRANSACTIONS-00000643
S1,S1-000000644,TRANSACTIONS-00000644
S1,S1-000000645,TRANSACTIONS-00000645
S1,S1-000000646,TRANSACTIONS-00000646
S1,S1-000000647,TRANSACTIONS-00000647
S1,S1-000000648,TRANSACTIONS-00000648
S1,S1-000000649,TRANSACTIONS-00000649
S1,S1-000000650,TRANSACTIONS-00000650
S1,S1-000000651,TRANSACTIONS-00000651
S1,S1-000000652,TRANSACTIONS-00000652
S1,S1-000000653,TRANSACTIONS-00000653
S1,S1-000000654,TRANSACTIONS-00000654
S1,S1-000000655,TRANSACTIONS-00000655
S1,S1-000000656,TRANSACTIONS-00000656
S1,S1-000000657,
S1,S1-000000658,TRANSACTIONS-00000658
S1,S1-000000659,TRANSACTIONS-00000659
S1,S1-000000660,TRANSACTIONS-00000660
S1,S1-000000661,TRANSACTIONS-00000661
S1,S1-000000662,TRANSACTIONS-00000662
S1,S1-000000663,TRANSACTIONS-00000663
S1,S1-000000664,TRANSACTIONS-00000664
S1,S1-000000665,TRANSACTIONS-00000665
S1,S1-000000666,TRANSACTIONS-00000666
S1,S1-000000667,TRANSACTIONS-00000667
S1,S1-000000668,TRANSACTIONS-00000668
S1,S1-000000669,TRANSACTIONS-00000669
S1,S1-000000670,TRANSACTIONS-00000670
S1,S1-000000671,TRANSACTIONS-00000671
S1,S1-000000672,TRANSACTIONS-00000672
S1,S1-000000673,TRANSACTIONS-00000673
S1,S1-000000674,TRANSACTIONS-00000674
S1,S1-000000675,TRANSACTIONS-00000675
S1,S1-000000676,TRANSACTIONS-00000676
S1,S1-000000677,TRANSACTIONS-00000677
S1,S1-000000678,TRANSACTIONS-00000678
S1,S1-000000679,TRANSACTIONS-00000679
S1,S1-000000680,TRANSACTIONS-00000680
S1,S1-000000681,TRANSACTIONS-00000681
S1,S1-000000682,TRANSACTIONS-00000682
S1,S1-000000683,TRANSACTIONS-00000683
S1,S1-000000684,TRANSACTIONS-00000684
S1,S1-000000685,TRANSACTIONS-00000685
S1,S1-000000686,TRANSACTIONS-00000686
S1,S1-000000687,TRANSACTIONS-00000687
S1,S1-000000688,TRANSACTIONS-00000688
S1,S1-000000689,TRANSACTIONS-00000689
S1,S1-000000690,TRANSACTIONS-00000690
S1,S1-000000691,TRANSACTIONS-00000691
S1,S1-000000692,TRANSACTIONS-00000692
S1,S1-000000693,TRANSACTIONS-00000693
S1,S1-000000694,TRANSACTIONS-00000694
S1,S1-000000695,TRANSACTIONS-00000695
S1,S1-000000696,TRANSACTIONS-00000696
S1,S1-000000697,TRANSACTIONS-00000697
S1,S1-000000698,TRANSACTIONS-00000698
S1,S1-000000699,TRANSACTIONS-00000699
S1,S1-000000700,TRANSACTIONS-00000700
S1,S1-000000701,TRANSACTIONS-00000701
S1,S1-000000702,TRANSACTIONS-00000702
S1,S1-000000703,TRANSACTIONS-00000703
S1,S1-000000704,TRANSACTIONS-00000704
S1,S1-000000705,TRANSACTIONS-00000705
S1,S1-000000706,TRANSACTIONS-00000706
S1,S1-000000707,TRANSACTIONS-00000707
S1,S1-000000708,TRANSACTIONS-00000708
S1,S1-000000709,TRANSACTIONS-00000709
S1,S1-000000710,TRANSACTIONS-00000710
S1,S1-000000711,TRANSACTIONS-00000711
S1,S1-000000712,TRANSACTIONS-00000712
S1,S1-000000713,TRANSACTIONS-00000713
S1,S1-000000714,TRANSACTIONS-00000714
S1,S1-000000715,TRANSACTIONS-00000715
S1,S1-000000716,TRANSACTIONS-00000716
S1,S1-000000717,TRANSACTIONS-00000717
S1,S1-000000718,TRANSACTIONS-00000718
S1,S1-000000719,TRANSACTIONS-00000719
S1,S1-000000720,TRANSACTIONS-00000720
S1,S1-000000721,
S1,S1-000000722,TRANSACTIONS-00000722
S1,S1-000000723,TRANSACTIONS-00000723
S1,S1-000000724,TRANSACTIONS-00000724
S1,S1-000000725,TRANSACTIONS-00000725
S1,S1-000000726,TRANSACTIONS-00000726
S1,S1-000000727,TRANSACTIONS-00000727
S1,S1-000000728,TRANSACTIONS-00000728
S1,S1-000000729,TRANSACTIONS-00000729
S1,S1-000000730,TRANSACTIONS-00000730
S1,S1-000000731,TRANSACTIONS-00000731
S1,S1-000000732,TRANSACTIONS-00000732
S1,S1-000000733,TRANSACTIONS-00000733
S1,S1-000000734,TRANSACTIONS-00000734
S1,S1-000000735,TRANSACTIONS-00000735
S1,S1-000000736,TRANSACTIONS-00000736
S1,S1-000000737,TRANSACTIONS-00000737
S1,S1-000000738,
S1,S1-000000739,TRANSACTIONS-00000739
S1,S1-000000740,TRANSACTIONS-00000740
S1,S1-000000741,TRANSACTIONS-00000741
S1,S1-000000742,TRANSACTIONS-00000742
S1,S1-000000743,TRANSACTIONS-00000743
S1,S1-000000744,TRANSACTIONS-00000744
S1,S1-000000745,TRANSACTIONS-00000745
S1,S1-000000746,TRANSACTIONS-00000746
S1,S1-000000747,TRANSACTIONS-00000747
S1,S1-000000748,TRANSACTIONS-00000748
S1,S1-000000749,TRANSACTIONS-00000749
S1,S1-000000750,TRANSACTIONS-00000750
S1,S1-000000751,TRANSACTIONS-00000751
S1,S1-000000752,TRANSACTIONS-00000752
S1,S1-000000753,TRANSACTIONS-00000753
S1,S1-000000754,TRANSACTIONS-00000754
S1,S1-000000755,TRANSACTIONS-00000755
S1,S1-000000756,TRANSACTIONS-00000756
S1,S1-000000757,TRANSACTIONS-00000757
S1,S1-000000758,TRANSACTIONS-00000758
S1,S1-000000759,TRANSACTIONS-00000759
S1,S1-000000760,TRANSACTIONS-00000760
S1,S1-000000761,TRANSACTIONS-00000761
S1,S1-000000762,TRANSACTIONS-00000762
S1,S1-000000763,TRANSACTIONS-00000763
S1,S1-000000764,TRANSACTIONS-00000764
S1,S1-000000765,TRANSACTIONS-00000765
S1,S1-000000766,TRANSACTIONS-00000766
S1,S1-000000767,TRANSACTIONS-00000767
S1,S1-000000768,TRANSACTIONS-00000768
S1,S1-000000769,TRANSACTIONS-00000769
S1,S1-000000770,TRANSACTIONS-00000770
S1,S1-000000771,TRANSACTIONS-00000771
S1,S1-000000772,TRANSACTIONS-00000772
S1,S1-000000773,TRANSACTIONS-00000773
S1,S1-000000774,TRANSACTIONS-00000774
S1,S1-000000775,TRANSACTIONS-00000775
S1,S1-000000776,TRANSACTIONS-00000776
S1,S1-000000777,TRANSACTIONS-00000777
S1,S1-000000778,TRANSACTIONS-00000778
S1,S1-000000779,TRANSACTIONS-00000779
S1,S1-000000780,TRANSACTIONS-00000780
S1,S1-000000781,TRANSACTIONS-00000781
S1,S1-000000782,TRANSACTIONS-00000782
S1,S1-000000783,TRANSACTIONS-00000783
S1,S1-000000784,TRANSACTIONS-00000784
S1,S1-000000785,TRANSACTIONS-00000785
S1,S1-000000786,TRANSACTIONS-00000786
S1,S1-000000787,TRANSACTIONS-00000787
S1,S1-000000788,TRANSACTIONS-00000788
S1,S1-000000789,TRANSACTIONS-00000789
S1,S1-000000790,TRANSACTIONS-00000790
S1,S1-000000791,TRANSACTIONS-00000791
S1,S1-000000792,TRANSACTIONS-00000792
S1,S1-000000793,TRANSACTIONS-00000793
S1,S1-000000794,TRANSACTIONS-00000794
S1,S1-000000795,TRANSACTIONS-00000795
S1,S1-000000796,TRANSACTIONS-00000796
S1,S1-000000797,TRANSACTIONS-00000797
S1,S1-000000798,TRANSACTIONS-00000798
S1,S1-000000799,TRANSACTIONS-00000799
S1,S1-000000800,TRANSACTIONS-00000800
S1,S1-000000801,TRANSACTIONS-00000801
S1,S1-000000802,TRANSACTIONS-00000802
S1,S1-000000803,TRANSACTIONS-00000803
S1,S1-000000804,TRANSACTIONS-00000804
S1,S1-000000805,TRANSACTIONS-00000805
S1,S1-000000806,TRANSACTIONS-00000806
S1,S1-000000807,
S1,S1-000000808,TRANSACTIONS-00000808
S1,S1-000000809,TRANSACTIONS-00000809
S1,S1-000000810,TRANSACTIONS-00000810
S1,S1-000000811,TRANSACTIONS-00000811
S1,S1-000000812,TRANSACTIONS-00000812
S1,S1-000000813,TRANSACTIONS-00000813
S1,S1-000000814,TRANSACTIONS-00000814
S1,S1-000000815,TRANSACTIONS-00000815
S1,S1-000000816,TRANSACTIONS-00000816
S1,S1-000000817,TRANSACTIONS-00000817
S1,S1-000000818,TRANSACTIONS-00000818
S1,S1-000000819,TRANSACTIONS-00000819
S1,S1-000000820,TRANSACTIONS-00000820
S1,S1-000000821,TRANSACTIONS-00000821
S1,S1-000000822,TRANSACTIONS-00000822
S1,S1-000000823,TRANSACTIONS-00000823
S1,S1-000000824,TRANSACTIONS-00000824
S1,S1-000000825,TRANSACTIONS-00000825
S1,S1-000000826,TRANSACTIONS-00000826
S1,S1-000000827,TRANSACTIONS-00000827
S1,S1-000000828,TRANSACTIONS-00000828
S1,S1-000000829,TRANSACTIONS-00000829
S1,S1-000000830,TRANSACTIONS-00000830
S1,S1-000000831,TRANSACTIONS-00000831
S1,S1-000000832,TRANSACTIONS-00000832
S1,S1-000000833,TRANSACTIONS-00000833
S1,S1-000000834,TRANSACTIONS-00000834
S1,S1-000000835,TRANSACTIONS-00000835
S1,S1-000000836,
S1,S1-000000837,TRANSACTIONS-00000837
S1,S1-000000838,TRANSACTIONS-00000838
S1,S1-000000839,TRANSACTIONS-00000839
S1,S1-000000840,TRANSACTIONS-00000840
S1,S1-000000841,TRANSACTIONS-00000841
S1,S1-000000842,TRANSACTIONS-00000842
S1,S1-000000843,TRANSACTIONS-00000843
S1,S1-000000844,TRANSACTIONS-00000844
S1,S1-000000845,TRANSACTIONS-00000845
S1,S1-000000846,TRANSACTIONS-00000846
S1,S1-000000847,TRANSACTIONS-00000847
S1,S1-000000848,TRANSACTIONS-00000848
S1,S1-000000849,TRANSACTIONS-00000849
S1,S1-000000850,TRANSACTIONS-00000850
S1,S1-000000851,TRANSACTIONS-00000851
S1,S1-000000852,TRANSACTIONS-00000852
S1,S1-000000853,TRANSACTIONS-00000853
S1,S1-000000854,TRANSACTIONS-00000854
S1,S1-000000855,TRANSACTIONS-00000855
S1,S1-000000856,TRANSACTIONS-00000856
S1,S1-000000857,TRANSACTIONS-00000857
S1,S1-000000858,TRANSACTIONS-00000858
S1,S1-000000859,TRANSACTIONS-00000859
S1,S1-000000860,TRANSACTIONS-00000860
S1,S1-000000861,TRANSACTIONS-00000861
S1,S1-000000862,TRANSACTIONS-00000862
S1,S1-000000863,TRANSACTIONS-00000863
S1,S1-000000864,TRANSACTIONS-00000864
S1,S1-000000865,TRANSACTIONS-00000865
S1,S1-000000866,TRANSACTIONS-00000866
S1,S1-000000867,TRANSACTIONS-00000867
S1,S1-000000868,TRANSACTIONS-00000868
S1,S1-000000869,TRANSACTIONS-00000869
S1,S1-000000870,TRANSACTIONS-00000870
S1,S1-000000871,TRANSACTIONS-00000871
S1,S1-000000872,TRANSACTIONS-00000872
S1,S1-000000873,TRANSACTIONS-00000873
S1,S1-000000874,
S1,S1-000000875,TRANSACTIONS-00000875
S1,S1-000000876,TRANSACTIONS-00000876
S1,S1-000000877,TRANSACTIONS-00000877
S1,S1-000000878,TRANSACTIONS-00000878
S1,S1-000000879,TRANSACTIONS-00000879
S1,S1-000000880,TRANSACTIONS-00000880
S1,S1-000000881,TRANSACTIONS-00000881
S1,S1-000000882,TRANSACTIONS-00000882
S1,S1-000000883,TRANSACTIONS-00000883
S1,S1-000000884,TRANSACTIONS-00000884
S1,S1-000000885,TRANSACTIONS-00000885
S1,S1-000000886,TRANSACTIONS-00000886
S1,S1-000000887,TRANSACTIONS-00000887
S1,S1-000000888,TRANSACTIONS-00000888
S1,S1-000000889,TRANSACTIONS-00000889
S1,S1-000000890,TRANSACTIONS-00000890
S1,S1-000000891,TRANSACTIONS-00000891
S1,S1-000000892,TRANSACTIONS-00000892
S1,S1-000000893,TRANSACTIONS-00000893
S1,S1-000000894,TRANSACTIONS-00000894
S1,S1-000000895,TRANSACTIONS-00000895
S1,S1-000000896,TRANSACTIONS-00000896
S1,S1-000000897,TRANSACTIONS-00000897
S1,S1-000000898,TRANSACTIONS-00000898
S1,S1-000000899,TRANSACTIONS-00000899
S1,S1-000000900,TRANSACTIONS-00000900
S1,S1-000000901,TRANSACTIONS-00000901
S1,S1-000000902,TRANSACTIONS-00000902
S1,S1-000000903,TRANSACTIONS-00000903
S1,S1-000000904,TRANSACTIONS-00000904
S1,S1-000000905,TRANSACTIONS-00000905
S1,S1-000000906,TRANSACTIONS-00000906
S1,S1-000000907,TRANSACTIONS-00000907
S1,S1-000000908,TRANSACTIONS-00000908
S1,S1-000000909,TRANSACTIONS-00000909
S1,S1-000000910,TRANSACTIONS-00000910
S1,S1-000000911,TRANSACTIONS-00000911
S1,S1-000000912,TRANSACTIONS-00000912
S1,S1-000000913,TRANSACTIONS-00000913
S1,S1-000000914,TRANSACTIONS-00000914
S1,S1-000000915,TRANSACTIONS-00000915
S1,S1-000000916,TRANSACTIONS-00000916
S1,S1-000000917,TRANSACTIONS-00000917
S1,S1-000000918,TRANSACTIONS-00000918
S1,S1-000000919,TRANSACTIONS-00000919
S1,S1-000000920,TRANSACTIONS-00000920
S1,S1-000000921,TRANSACTIONS-00000921
S1,S1-000000922,TRANSACTIONS-00000922
S1,S1-000000923,TRANSACTIONS-00000923
S1,S1-000000924,TRANSACTIONS-00000924
S1,S1-000000925,TRANSACTIONS-00000925
S1,S1-000000926,TRANSACTIONS-00000926
S1,S1-000000927,TRANSACTIONS-00000927
S1,S1-000000928,TRANSACTIONS-00000928
S1,S1-000000929,TRANSACTIONS-00000929
S1,S1-000000930,TRANSACTIONS-00000930
S1,S1-000000931,TRANSACTIONS-00000931
S1,S1-000000932,TRANSACTIONS-00000932
S1,S1-000000933,TRANSACTIONS-00000933
S1,S1-000000934,TRANSACTIONS-00000934
S1,S1-000000935,TRANSACTIONS-00000935
S1,S1-000000936,TRANSACTIONS-00000936
S1,S1-000000937,TRANSACTIONS-00000937
S1,S1-000000938,TRANSACTIONS-00000938
S1,S1-000000939,TRANSACTIONS-00000939
S1,S1-000000940,TRANSACTIONS-00000940
S1,S1-000000941,TRANSACTIONS-00000941
S1,S1-000000942,TRANSACTIONS-00000942
S1,S1-000000943,TRANSACTIONS-00000943
S1,S1-000000944,TRANSACTIONS-00000944
S1,S1-000000945,TRANSACTIONS-00000945
S1,S1-000000946,TRANSACTIONS-00000946
S1,S1-000000947,TRANSACTIONS-00000947
S1,S1-000000948,TRANSACTIONS-00000948
S1,S1-000000949,TRANSACTIONS-00000949
S1,S1-000000950,TRANSACTIONS-00000950
S1,S1-000000951,TRANSACTIONS-00000951
S1,S1-000000952,TRANSACTIONS-00000952
S1,S1-000000953,TRANSACTIONS-00000953
S1,S1-000000954,TRANSACTIONS-00000954
S1,S1-000000955,TRANSACTIONS-00000955
S1,S1-000000956,TRANSACTIONS-00000956
S1,S1-000000957,TRANSACTIONS-00000957
S1,S1-000000958,TRANSACTIONS-00000958
S1,S1-000000959,TRANSACTIONS-00000959
S1,S1-000000960,TRANSACTIONS-00000960
S1,S1-000000961,
S1,S1-000000962,
S1,S1-000000963,TRANSACTIONS-00000963
S1,S1-000000964,TRANSACTIONS-00000964
S1,S1-000000965,TRANSACTIONS-00000965
S1,S1-000000966,TRANSACTIONS-00000966
S1,S1-000000967,TRANSACTIONS-00000967
S1,S1-000000968,TRANSACTIONS-00000968
S1,S1-000000969,TRANSACTIONS-00000969
S1,S1-000000970,TRANSACTIONS-00000970
S1,S1-000000971,TRANSACTIONS-00000971
S1,S1-000000972,TRANSACTIONS-00000972
S1,S1-000000973,TRANSACTIONS-00000973
S1,S1-000000974,TRANSACTIONS-00000974
S1,S1-000000975,TRANSACTIONS-00000975
S1,S1-000000976,TRANSACTIONS-00000976
S1,S1-000000977,TRANSACTIONS-00000977
S1,S1-000000978,
S1,S1-000000979,TRANSACTIONS-00000979
S1,S1-000000980,TRANSACTIONS-00000980
S1,S1-000000981,TRANSACTIONS-00000981
S1,S1-000000982,TRANSACTIONS-00000982
S1,S1-000000983,TRANSACTIONS-00000983
S1,S1-000000984,TRANSACTIONS-00000984
S1,S1-000000985,TRANSACTIONS-00000985
S1,S1-000000986,TRANSACTIONS-00000986
S1,S1-000000987,TRANSACTIONS-00000987
S1,S1-000000988,TRANSACTIONS-00000988
S1,S1-000000989,TRANSACTIONS-00000989
S1,S1-000000990,TRANSACTIONS-00000990
S1,S1-000000991,TRANSACTIONS-00000991
S1,S1-000000992,TRANSACTIONS-00000992
S1,S1-000000993,TRANSACTIONS-00000993
S1,S1-000000994,TRANSACTIONS-00000994
S1,S1-000000995,TRANSACTIONS-00000995
S1,S1-000000996,TRANSACTIONS-00000996
S1,S1-000000997,TRANSACTIONS-00000997
S1,S1-000000998,TRANSACTIONS-00000998
S1,S1-000000999,TRANSACTIONS-00000999
S1,S1-000001000,TRANSACTIONS-00000015
S1,S1-000001001,TRANSACTIONS-00000821
S1,S1-000001002,TRANSACTIONS-00000662
S1,S1-000001003,TRANSACTIONS-00000206
S1,S1-000001004,TRANSACTIONS-00000243
S1,S1-000001005,TRANSACTIONS-00000480
S1,S1-000001006,TRANSACTIONS-00000781
S1,S1-000001007,TRANSACTIONS-00000606
S1,S1-000001008,TRANSACTIONS-00000158
S1,S1-000001009,TRANSACTIONS-00000886
S1,S1-000001010,TRANSACTIONS-00000482
S1,S1-000001011,TRANSACTIONS-00000278
S1,S1-000001012,TRANSACTIONS-00000444
S1,S1-000001013,TRANSACTIONS-00000310
S1,S1-000001014,TRANSACTIONS-00000339
S1,S1-000001015,TRANSACTIONS-00000725
S1,S1-000001016,TRANSACTIONS-00000353
S1,S1-000001017,TRANSACTIONS-00000655
S1,S1-000001018,TRANSACTIONS-00000258
S1,S1-000001019,TRANSACTIONS-00000513
S1,S1-000001020,TRANSACTIONS-00000144
S1,S1-000001021,TRANSACTIONS-00000522
S1,S1-000001022,TRANSACTIONS-00000046
S1,S1-000001023,TRANSACTIONS-00000024
S1,S1-000001024,TRANSACTIONS-00000138
S1,S1-000001025,TRANSACTIONS-00000051
S1,S1-000001026,TRANSACTIONS-00000761
S1,S1-000001027,TRANSACTIONS-00000077
S1,S1-000001028,TRANSACTIONS-00000157
S1,S1-000001029,TRANSACTIONS-00000949
S1,S1-000001030,TRANSACTIONS-00000895
S1,S1-000001031,TRANSACTIONS-00000240
S1,S1-000001032,TRANSACTIONS-00000061
S1,S1-000001033,TRANSACTIONS-00000782
S1,S1-000001034,TRANSACTIONS-00000754
S1,S1-000001035,TRANSACTIONS-00000030
S1,S1-000001036,TRANSACTIONS-00000890
S1,S1-000001037,TRANSACTIONS-00000516
S1,S1-000001038,TRANSACTIONS-00000371
S1,S1-000001039,TRANSACTIONS-00000267
S1,S1-000001040,TRANSACTIONS-00000542
S1,S1-000001041,TRANSACTIONS-00000302
S1,S1-000001042,TRANSACTIONS-00000274
S1,S1-000001043,TRANSACTIONS-00000615
S1,S1-000001044,TRANSACTIONS-00000923
S1,S1-000001045,TRANSACTIONS-00000167
S1,S1-000001046,TRANSACTIONS-00000854
S1,S1-000001047,TRANSACTIONS-00000790
S1,S1-000001048,TRANSACTIONS-00000672
S1,S1-000001049,TRANSACTIONS-00000001
S1,S1-000001050,TRANSACTIONS-00000900
S1,S1-000001051,TRANSACTIONS-00000979
S1,S1-000001052,TRANSACTIONS-00000079
S1,S1-000001053,TRANSACTIONS-00000066
S1,S1-000001054,TRANSACTIONS-00000939
S1,S1-000001055,TRANSACTIONS-00000270
S1,S1-000001056,TRANSACTIONS-00000203
S1,S1-000001057,TRANSACTIONS-00000587
S1,S1-000001058,TRANSACTIONS-00000700
S1,S1-000001059,TRANSACTIONS-00000898
S1,S1-000001060,TRANSACTIONS-00000974
S1,S1-000001061,TRANSACTIONS-00000870
S1,S1-000001062,TRANSACTIONS-00000035
S1,S1-000001063,TRANSACTIONS-00000692
S1,S1-000001064,TRANSACTIONS-00000047
S1,S1-000001065,TRANSACTIONS-00000194
S1,S1-000001066,TRANSACTIONS-00000227
S1,S1-000001067,TRANSACTIONS-00000735
S1,S1-000001068,TRANSACTIONS-00000318
S1,S1-000001069,TRANSACTIONS-00000867
S1,S1-000001070,TRANSACTIONS-00000273
S1,S1-000001071,TRANSACTIONS-00000661
S1,S1-000001072,TRANSACTIONS-00000406
S1,S1-000001073,TRANSACTIONS-00000352
S1,S1-000001074,TRANSACTIONS-00000378
S1,S1-000001075,TRANSACTIONS-00000086
S1,S1-000001076,TRANSACTIONS-00000971
S1,S1-000001077,TRANSACTIONS-00000282
S1,S1-000001078,TRANSACTIONS-00000598
S1,S1-000001079,TRANSACTIONS-00000736
S1,S1-000001080,TRANSACTIONS-00000123
S1,S1-000001081,TRANSACTIONS-00000058
S1,S1-000001082,TRANSACTIONS-00000027
S1,S1-000001083,TRANSACTIONS-00000545
S1,S1-000001084,TRANSACTIONS-00000190
S1,S1-000001085,TRANSACTIONS-00000160
S1,S1-000001086,TRANSACTIONS-00000036
S1,S1-000001087,TRANSACTIONS-00000534
S1,S1-000001088,TRANSACTIONS-00000942
S1,S1-000001089,TRANSACTIONS-00000660
S1,S1-000001090,TRANSACTIONS-00000196
S1,S1-000001091,TRANSACTIONS-00000040
S1,S1-000001092,TRANSACTIONS-00000187
S1,S1-000001093,TRANSACTIONS-00000560
S1,S1-000001094,TRANSACTIONS-00000065
S1,S1-000001095,TRANSACTIONS-00000334
S1,S1-000001096,TRANSACTIONS-00000937
S1,S1-000001097,TRANSACTIONS-00000812
S1,S1-000001098,TRANSACTIONS-00000779
S1,S1-000001099,TRANSACTIONS-00000956
S2,S2-000000000,TRANSACTIONS-00000000
S2,S2-000000001,TRANSACTIONS-00000001
S2,S2-000000002,TRANSACTIONS-00000002
S2,S2-000000003,TRANSACTIONS-00000003
S2,S2-000000004,TRANSACTIONS-00000004
S2,S2-000000005,TRANSACTIONS-00000005
S2,S2-000000006,TRANSACTIONS-00000006
S2,S2-000000007,TRANSACTIONS-00000007
S2,S2-000000008,TRANSACTIONS-00000008
S2,S2-000000009,TRANSACTIONS-00000009
S2,S2-000000010,
S2,S2-000000011,TRANSACTIONS-00000011
S2,S2-000000012,TRANSACTIONS-00000012
S2,S2-000000013,TRANSACTIONS-00000013
S2,S2-000000014,
S2,S2-000000015,TRANSACTIONS-00000015
S2,S2-000000016,TRANSACTIONS-00000016
S2,S2-000000017,TRANSACTIONS-00000017
S2,S2-000000018,TRANSACTIONS-00000018
S2,S2-000000019,TRANSACTIONS-00000019
S2,S2-000000020,TRANSACTIONS-00000020
S2,S2-000000021,TRANSACTIONS-00000021
S2,S2-000000022,TRANSACTIONS-00000022
S2,S2-000000023,TRANSACTIONS-00000023
S2,S2-000000024,TRANSACTIONS-00000024
S2,S2-000000025,TRANSACTIONS-00000025
S2,S2-000000026,TRANSACTIONS-00000026
S2,S2-000000027,TRANSACTIONS-00000027
S2,S2-000000028,TRANSACTIONS-00000028
S2,S2-000000029,TRANSACTIONS-00000029
S2,S2-000000030,TRANSACTIONS-00000030
S2,S2-000000031,TRANSACTIONS-00000031
S2,S2-000000032,TRANSACTIONS-00000032
S2,S2-000000033,TRANSACTIONS-00000033
S2,S2-000000034,TRANSACTIONS-00000034
S2,S2-000000035,TRANSACTIONS-00000035
S2,S2-000000036,TRANSACTIONS-00000036
S2,S2-000000037,TRANSACTIONS-00000037
S2,S2-000000038,TRANSACTIONS-00000038
S2,S2-000000039,TRANSACTIONS-00000039
S2,S2-000000040,
S2,S2-000000041,TRANSACTIONS-00000041
S2,S2-000000042,TRANSACTIONS-00000042
S2,S2-000000043,TRANSACTIONS-00000043
S2,S2-000000044,TRANSACTIONS-00000044
S2,S2-000000045,
S2,S2-000000046,TRANSACTIONS-00000046
S2,S2-000000047,TRANSACTIONS-00000047
S2,S2-000000048,TRANSACTIONS-00000048
S2,S2-000000049,TRANSACTIONS-00000049
S2,S2-000000050,TRANSACTIONS-00000050
S2,S2-000000051,TRANSACTIONS-00000051
S2,S2-000000052,TRANSACTIONS-00000052
S2,S2-000000053,TRANSACTIONS-00000053
S2,S2-000000054,TRANSACTIONS-00000054
S2,S2-000000055,TRANSACTIONS-00000055
S2,S2-000000056,
S2,S2-000000057,TRANSACTIONS-00000057
S2,S2-000000058,TRANSACTIONS-00000058
S2,S2-000000059,TRANSACTIONS-00000059
S2,S2-000000060,TRANSACTIONS-00000060
S2,S2-000000061,TRANSACTIONS-00000061
S2,S2-000000062,TRANSACTIONS-00000062
S2,S2-000000063,TRANSACTIONS-00000063
S2,S2-000000064,TRANSACTIONS-00000064
S2,S2-000000065,TRANSACTIONS-00000065
S2,S2-000000066,TRANSACTIONS-00000066
S2,S2-000000067,TRANSACTIONS-00000067
S2,S2-000000068,TRANSACTIONS-00000068
S2,S2-000000069,TRANSACTIONS-00000069
S2,S2-000000070,TRANSACTIONS-00000070
S2,S2-000000071,TRANSACTIONS-00000071
S2,S2-000000072,TRANSACTIONS-00000072
S2,S2-000000073,TRANSACTIONS-00000073
S2,S2-000000074,TRANSACTIONS-00000074
S2,S2-000000075,TRANSACTIONS-00000075
S2,S2-000000076,TRANSACTIONS-00000076
S2,S2-000000077,TRANSACTIONS-00000077
S2,S2-000000078,TRANSACTIONS-00000078
S2,S2-000000079,TRANSACTIONS-00000079
S2,S2-000000080,TRANSACTIONS-00000080
S2,S2-000000081,TRANSACTIONS-00000081
